Video ID number,Main entry gloss label,Dominant start handshape,Non-dominant start handshape,Dominant end handshape,Non-dominant end handshape,full video file
6775,PERFECT,F,F,F,F,ASL_2008_02_15_scene35-camera1.mov
6776,PERFECT,F,F,F,F,ASL_2011_07_19_Brady_scene30-camera1.mov
504,PERFECT,F,F,F,F,ASL_2008_02_15_scene35-camera1.mov
6777,PERFUME,Y,,Y,,ASL_2008_02_15_scene35-camera1.mov
6778,PERFUME,Y,,Y,,ASL_2011_07_19_Brady_scene30-camera1.mov
6779,PERFUME,Y,,Y,,ASL_2011_07_19_Brady_scene30-camera1.mov
6780,PERFUME,Y,,Y,,ASL_2008_02_15_scene35-camera1.mov
6781,PERIOD,X-over-thumb,,X-over-thumb,,ASL_2008_02_15_scene35-camera1.mov
6782,PERIOD,X-over-thumb,,X-over-thumb,,ASL_2011_07_19_Brady_scene30-camera1.mov
6783,PERIOD-ON-PAGE,1,B-L,1,B-L,ASL_2008_02_15_scene36-camera1.mov
6784,PERIOD-ON-PAGE,1,B-L,1,B-L,ASL_2011_07_19_Brady_scene30-camera1.mov
6785,PERMIT,K,K,K,K,ASL_2008_02_15_scene36-camera1.mov
6787,PERMIT,K,K,K,K,ASL_2011_07_19_Brady_scene30-camera1.mov
6788,PERMIT,K,K,K,K,ASL_2011_07_19_Brady_scene43-camera1.mov
6789,PERMIT,K,K,K,K,ASL_2006_10_10_scene20-camera1.mov
207657,PERMIT,K,K,K,K,ASL_2007_05_24_scene22-camera1.mov
6790,PERMIT,K,K,K,K,ASL_2008_02_15_scene49-camera1.mov
6791,PERSON,K,K,K,K,ASL_2008_02_15_scene36-camera1.mov
6792,PERSONALITY,K,,K,,ASL_2008_02_15_scene36-camera1.mov
6793,PERSONALITY,K,,K,,ASL_2011_07_19_Brady_scene31-camera1.mov
6794,PERSPECTIVE,V,1,V,1,ASL_2011_07_19_Brady_scene31-camera1.mov
207867,PERSPECTIVE,V,1,V,1,ASL_2011_07_22_Brady_scene49-camera1.mov
207868,PERSPECTIVE,V,1,V,1,ASL_2008_02_15_scene36-camera1.mov
6796,PERSPECTIVE,V,1,V,1,ASL_2008_02_15_scene36-camera1.mov
6798,PET/SPOILED,B-L,psv,10,psv,ASL_2008_02_15_scene36-camera1.mov
6799,PET/SPOILED,B-L,crvd-B,bent-B-L,crvd-B,ASL_2011_07_19_Brady_scene31-camera1.mov
6800,PHONE,Y,,Y,,ASL_2008_03_28_scene6-camera1.mov
6801,PHONE,Y,,Y,,ASL_2008_05_12a_scene38-camera1.mov
6802,PHONE,Y,,Y,,ASL_2011_07_19_Brady_scene111-camera1.mov
40724,PHONE+PUSH-BUTTONS,Y,,25,,ASL_2008_01_18_scene16-camera1.mov
40725,PHONE+PUSH-BUTTONS,Y,,25,,ASL_2008_08_06_scene16-camera1.mov
40726,PHONE+PUSH-BUTTONS,I-L-Y,,25,,ASL_2011_06_14_Brady_scene4-camera1.mov
40727,PHONE+PUSH-BUTTONS,Y,,25,,ASL_2011_06_14_Brady_scene5-camera1.mov
6803,PHYSICAL,K,K,K,K,ASL_2008_02_15_scene37-camera1.mov
6804,PHYSICAL,K,K,K,K,ASL_2011_07_19_Brady_scene31-camera1.mov
6805,PHYSICS,crvd-V,crvd-V,crvd-V,crvd-V,ASL_2008_02_15_scene37-camera1.mov
6806,PHYSICS,crvd-V,crvd-V,crvd-V,crvd-V,ASL_2011_07_19_Brady_scene31-camera1.mov
207869,PIANO,crvd-5,crvd-5,crvd-5,crvd-5,ASL_2011_07_22_Brady_scene15-camera1.mov
6808,PIANO,crvd-5,crvd-5,crvd-5,crvd-5,ASL_2008_02_15_scene38-camera1.mov
6809,PIANO,crvd-5,crvd-5,crvd-5,crvd-5,ASL_2011_07_19_Brady_scene22-camera1.mov
6810,PIANO,crvd-5,crvd-5,crvd-5,crvd-5,ASL_2011_07_19_Brady_scene31-camera1.mov
6811,PICK/CHOOSE,open-F,,F,,ASL_2008_01_11_scene76-camera1.mov
6812,PICK/CHOOSE,open-8,,8,,ASL_2008_05_12a_scene45-camera1.mov
6813,PICK/CHOOSE,5,,8,,ASL_2008_05_12a_scene46-camera1.mov
6814,PICKLE,U,,U,,ASL_2008_02_15_scene38-camera1.mov
6815,PICNIC,K,K,K,K,ASL_2010_08_10_Liz_additional_lexicon_signs_scene7-camera1.mov
6816,PICTURE,C,B-L,C,B-L,ASL_2008_02_15_scene38-camera1.mov
6817,PICTURE,C,B-L,C,B-L,ASL_2011_07_19_Brady_scene32-camera1.mov
6818,PIE,B-L,B-L,B-L,B-L,ASL_2008_02_15_scene38-camera1.mov
6819,PIE,B-L,B-L,B-L,B-L,ASL_2011_07_19_Brady_scene32-camera1.mov
6820,PIG,B-L,,bent-B-L,,ASL_2008_02_15_scene38-camera1.mov
207746,PIG,B-L,,bent-B-L,,ASL_2011_07_19_Brady_scene32-camera1.mov
6822,PILGRIM,K,K,K,K,ASL_2010_08_10_Liz_additional_lexicon_signs_scene22-camera1.mov
6823,PILGRIM,K,K,K,K,ASL_2011_07_19_Brady_scene32-camera1.mov
6824,PILLOW,5,5,crvd-5,crvd-5,ASL_2008_02_15_scene38-camera1.mov
6825,PILLOW,5,5,crvd-5,crvd-5,ASL_2011_07_19_Brady_scene33-camera1.mov
6826,PIMPLES,1,1,1,1,ASL_2008_02_15_scene39-camera1.mov
6827,PIN,sml-C-3,,baby-O,,ASL_2008_02_15_scene39-camera1.mov
6828,PIN,G,,flat-G,,ASL_2011_07_19_Brady_scene33-camera1.mov
6829,PINEAPPLE,K,,K,,ASL_2008_02_15_scene39-camera1.mov
6830,PINEAPPLE,K,,K,,ASL_2011_07_19_Brady_scene33-camera1.mov
6838,PING-PONG/TENNIS,flat-O,,flat-O,,ASL_2008_02_15_scene39-camera1.mov
6831,PING-PONG/TENNIS,A,,A,,ASL_2008_01_11_scene30-camera1.mov
6832,PING-PONG/TENNIS,A,,A,,ASL_2008_03_28_scene7-camera1.mov
6833,PING-PONG/TENNIS,X-over-thumb,,X-over-thumb,,ASL_2008_08_04_scene19-camera1.mov
6834,PING-PONG/TENNIS,X-over-thumb,,X-over-thumb,,ASL_2011_06_08_Brady_scene15-camera1.mov
6835,PING-PONG/TENNIS,X-over-thumb,,X-over-thumb,,ASL_2011_07_19_Brady_scene33-camera1.mov
6836,PING-PONG/TENNIS,X-over-thumb,,X-over-thumb,,ASL_2011_07_19_Brady_scene33-camera1.mov
6837,PING-PONG/TENNIS,X-over-thumb,,X-over-thumb,,ASL_2011_07_19_Brady_scene112-camera1.mov
6840,PINK,K,,K,,ASL_2008_02_15_scene39-camera1.mov
6841,PINK,K,,K,,ASL_2008_02_15_scene38-camera1.mov
6842,PINK,K,,K,,ASL_2011_07_19_Brady_scene32-camera1.mov
207883,PINK,K,,K,,ASL_2011_07_19_Brady_scene33-camera1.mov
6843,PIPE,Y,,Y,,ASL_2008_02_15_scene40-camera1.mov
6844,PIPE,Y,,Y,,ASL_2011_07_22_Brady_scene11-camera1.mov
6845,PIRATE,flat-B,,flat-B,,ASL_2008_02_15_scene32-camera1.mov
6846,PIRATE,crvd-flat-B,,crvd-flat-B,,ASL_2011_07_19_Brady_scene27-camera1.mov
6847,PISS-OFF,K,,cocked-F,,ASL_2011_07_19_Brady_scene33-camera1.mov
6848,PISS-OFF,K,,cocked-F,,ASL_2011_07_19_Brady_scene34-camera1.mov
6849,PISS-OFF,K,,F,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene22-camera1.mov
6850,PITCH-A-BALL,3,,3,,ASL_2011_07_19_Brady_scene34-camera1.mov
6851,PITCH-A-BALL,3,,3,,ASL_2011_07_22_Brady_scene49-camera1.mov
6853,PITCHER,Y,,Y,,ASL_2008_02_15_scene45-camera1.mov
207876,PITCHER,Y,,Y,,ASL_2011_07_19_Brady_scene34-camera1.mov
207877,PITCHER,Y,,Y,,ASL_2011_07_19_Brady_scene39-camera1.mov
6854,PITCHER,Y,,Y,,ASL_2008_02_15_scene40-camera1.mov
6856,PITCHER_2,10,,10,,ASL_2008_02_15_scene40-camera1.mov
6857,PITY,25,,25,,ASL_2008_02_15_scene40-camera1.mov
6858,PITY,25,,25,,ASL_2011_07_19_Brady_scene35-camera1.mov
6859,PIZZA,bent-B-L,,bent-B-L,,ASL_2008_02_15_scene41-camera1.mov
6860,PIZZA,bent-B-L,,bent-B-L,,ASL_2011_07_19_Brady_scene35-camera1.mov
6861,PIZZA,bent-B-L,,bent-B-L,,ASL_2008_02_15_scene41-camera1.mov
6862,PIZZA_4,crvd-V,,crvd-V,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene7-camera1.mov
6863,PIZZA_4,3,,A,,ASL_2011_07_19_Brady_scene34-camera1.mov
434,PLACE,A,A,A,A,ASL_2008_01_11_scene20-camera1.mov
435,PLACE,A,A,A,A,ASL_2008_05_12a_scene14-camera1.mov
436,PLACE,A,A,A,A,ASL_2008_08_04_scene14-camera1.mov
6864,PLACE,K,K,K,K,ASL_2008_02_15_scene41-camera1.mov
6865,PLACE,K,K,K,K,ASL_2011_06_08_Brady_scene12-camera1.mov
6866,PLACE,K,K,K,K,ASL_2011_07_19_Brady_scene35-camera1.mov
6867,PLACE,K,K,K,K,ASL_2006_10_10_scene21-camera1.mov
6868,PLACE,K,K,K,K,ASL_2007_05_24_scene23-camera1.mov
6869,PLAN,B-L,B-L,B-L,B-L,ASL_2008_02_15_scene41-camera1.mov
6870,PLAN,B-L,B-L,B-L,B-L,ASL_2011_07_19_Brady_scene35-camera1.mov
6871,PLAN,B-L,B-L,B-L,B-L,ASL_2006_10_10_scene21-camera1.mov
6872,PLAN,B-L,B-L,B-L,B-L,ASL_2007_05_24_scene23-camera1.mov
6873,PLAN,B-L,B-L,B-L,B-L,ASL_2008_02_15_scene47-camera1.mov
6874,PLANT-SEEDS,fanned-flat-O,,A,,ASL_2008_02_15_scene41-camera1.mov
6875,PLANT-SEEDS,flat-O,,A,,ASL_2011_07_19_Brady_scene35-camera1.mov
647,PLASTIC,flat-O,B,flat-O,B,ASL_2008_05_29a_scene24-camera1.mov
648,PLASTIC,flat-O,B-L,flat-O,B-L,ASL_2011_07_22_Brady_scene43-camera1.mov
6876,PLASTIC,flat-B,flat-O,flat-B,flat-O,ASL_2008_01_18_scene44-camera1.mov
207783,PLASTIC,B-L,flat-O,B-L,flat-O,ASL_2008_08_06_scene44-camera1.mov
6878,PLAY,Y,Y,Y,Y,ASL_2008_02_15_scene41-camera1.mov
6879,PLAY,Y,Y,Y,Y,ASL_2011_07_19_Brady_scene35-camera1.mov
6880,PLAY,Y,Y,Y,Y,ASL_2010_08_10_Liz_additional_lexicon_signs_scene7-camera1.mov
6881,PLAY,Y,Y,Y,Y,ASL_2011_07_19_Brady_scene27-camera1.mov
6882,PLAY,Y,Y,Y,Y,ASL_2006_10_10_scene21-camera1.mov
6883,PLAY,Y,Y,Y,Y,ASL_2007_05_24_scene23-camera1.mov
6884,PLAY-AROUND,Y,Y,Y,Y,ASL_2008_02_15_scene42-camera1.mov
6885,PLAY-AROUND,Y,Y,Y,Y,ASL_2011_07_19_Brady_scene36-camera1.mov
40736,PLAY+AGENT,Y,Y,B-L,B-L,ASL_2008_02_15_scene41-camera1.mov
40737,PLAY+AGENT,Y,Y,B-L,B-L,ASL_2011_07_19_Brady_scene36-camera1.mov
40738,PLAY+GROUND,Y,Y,A,A,ASL_2008_02_15_scene42-camera1.mov
40739,PLAY+GROUND,Y,Y,A,A,ASL_2011_07_19_Brady_scene36-camera1.mov
6893,PLENTY,B-L,S,B-L,S,ASL_2008_02_15_scene42-camera1.mov
6894,PLENTY,5,S,5,S,ASL_2011_07_19_Brady_scene36-camera1.mov
6895,PLENTY,5,S,5,S,ASL_2006_10_10_scene21-camera1.mov
6896,PLENTY,5,S,5,S,ASL_2007_05_24_scene23-camera1.mov
6897,PLUG,V,D,V,D,ASL_2008_02_15_scene42-camera1.mov
6898,PLUG,V,1,V,1,ASL_2011_07_19_Brady_scene36-camera1.mov
6899,PLUG,V,1,V,1,ASL_2011_07_22_Brady_scene49-camera1.mov
6901,PLUS,1,1,1,1,ASL_2008_05_12b_scene9-camera1.mov
207873,PLUS,1,1,1,1,ASL_2006_10_10_scene21-camera1.mov
6902,PLUS,1,1,1,1,ASL_2008_02_15_scene44-camera1.mov
6903,PLUS,1,1,1,1,ASL_2011_07_19_Brady_scene38-camera1.mov
6904,PLUS,1,1,1,1,ASL_2011_07_19_Brady_scene38-camera1.mov
6905,PLUS,1,1,1,1,ASL_2007_05_24_scene23-camera1.mov
6906,PNEUMONIA,K,K,K,K,ASL_2008_02_15_scene42-camera1.mov
6907,POCKET,B-L,,B-L,,ASL_2008_02_15_scene43-camera1.mov
6908,POCKET,B-L,,B-L,,ASL_2011_07_19_Brady_scene37-camera1.mov
6909,POEM,A,,5,,ASL_2008_02_15_scene43-camera1.mov
6910,POEM,A,,5,,ASL_2011_07_19_Brady_scene37-camera1.mov
6911,POEM,S,,5,,ASL_2011_07_22_Brady_scene50-camera1.mov
6912,POETRY,K,B-L,K,B-L,ASL_2008_02_15_scene43-camera1.mov
6913,POINT-TO,1,,1,,ASL_2008_02_15_scene43-camera1.mov
6914,POINT-TO,1,,1,,ASL_2011_07_19_Brady_scene37-camera1.mov
6915,POKE,1,,1,,ASL_2008_02_15_scene43-camera1.mov
6916,POKE,1,,1,,ASL_2011_07_19_Brady_scene37-camera1.mov
6917,POLICY,K,B-L,K,B-L,ASL_2008_02_15_scene44-camera1.mov
6918,POLICY,K,B-L,K,B-L,ASL_2011_07_19_Brady_scene37-camera1.mov
207780,POLITE,5,,5,,ASL_2011_07_19_Brady_scene38-camera1.mov
6919,POLITE,5,,5,,ASL_2008_02_15_scene44-camera1.mov
6920,POLITICS,K,,K,,ASL_2008_02_15_scene44-camera1.mov
6921,POLITICS,K,,K,,ASL_2011_07_19_Brady_scene38-camera1.mov
236,PONDER,flat-O,,flat-O,,ASL_2008_02_15_scene12-camera1.mov
237,PONDER,flat-O,,flat-O,,ASL_2008_06_10_scene21-camera1.mov
238,PONDER,O,,O,,ASL_2011_07_19_Brady_scene115-camera1.mov
239,PONDER,O,,O,,ASL_2011_07_22_Brady_scene47-camera1.mov
6922,PONDER,flat-O,flat-O,flat-O,flat-O,ASL_2008_02_15_scene2-camera1.mov
6923,PONDER,fanned-flat-O,fanned-flat-O,fanned-flat-O,fanned-flat-O,ASL_2011_06_14_Brady_scene55-camera1.mov
6924,PONDER,O,O,O,O,ASL_2011_07_22_Brady_scene47-camera1.mov
6925,PONDER,fanned-flat-O,fanned-flat-O,fanned-flat-O,fanned-flat-O,ASL_2008_06_10_scene11-camera1.mov
6926,POOR,crvd-5,S,flat-O,S,ASL_2008_02_15_scene44-camera1.mov
6927,POOR,crvd-5,S,flat-O,S,ASL_2011_07_19_Brady_scene38-camera1.mov
6928,POP-CORK,X-over-thumb,X-over-thumb,10,X-over-thumb,ASL_2008_01_11_scene69-camera1.mov
6929,POP-CORK,X-over-thumb,X-over-thumb,10,X-over-thumb,ASL_2008_02_15_scene44-camera1.mov
6930,POP-CORK,X-over-thumb,A,10,A,ASL_2008_08_04_scene44-camera1.mov
6931,POP-CORK,X-over-thumb,A,10,A,ASL_2011_07_19_Brady_scene38-camera1.mov
6932,POP-CORK,A,A,10,A,ASL_2011_07_22_Brady_scene39-camera1.mov
6933,POP-UP,1,5,1,5,ASL_2008_01_11_scene16-camera1.mov
6934,POP-UP,1,5,1,5,ASL_2008_05_12a_scene12-camera1.mov
6935,POP-UP,1,5,1,5,ASL_2008_08_04_scene12-camera1.mov
6936,POP-UP,1,5,1,5,ASL_2011_06_08_Brady_scene12-camera1.mov
6937,POPCORN,S,S,1,1,ASL_2008_02_15_scene44-camera1.mov
6938,POPCORN,S,S,1,S,ASL_2011_07_19_Brady_scene38-camera1.mov
6939,POPE,B-L,B-L,B-L,B-L,ASL_2010_08_10_Liz_additional_lexicon_signs_scene22-camera1.mov
6940,POPE,B-L,B-L,B-L,B-L,ASL_2011_07_19_Brady_scene38-camera1.mov
6957,POSS,B-L,,B-L,,ASL_2008_03_28_scene48-camera1.mov
6958,POSS,B-L,,B-L,,ASL_2011_07_22_Brady_scene36-camera1.mov
6963,POSS,B-L,,B-L,,ASL_2008_05_29a_scene49-camera1.mov
6964,POSS,B-L,,B-L,,ASL_2008_08_13_scene17-camera1.mov
6965,POSS,B-L,,B-L,,ASL_2011_06_14_Brady_scene34-camera1.mov
6942,POSS,B-L,,B-L,,ASL_2008_02_01_scene21-camera1.mov
6943,POSS,B-L,,B-L,,ASL_2008_02_01_scene22-camera1.mov
6944,POSS,B-L,,B-L,,ASL_2008_05_29a_scene49-camera1.mov
6945,POSS,B-L,,B-L,,ASL_2008_08_13_scene17-camera1.mov
6946,POSS,B-L,,B-L,,ASL_2011_06_14_Brady_scene33-camera1.mov
207807,POSS-1p,B-L,,B-L,,ASL_2008_02_15_scene14-camera1.mov
6949,POSS-1p,B-L,,B-L,,ASL_2008_02_15_scene5-camera1.mov
6950,POSS-1p,B-L,,B-L,,ASL_2008_06_10_scene21-camera1.mov
6951,POSS-1p,B-L,,B-L,,ASL_2011_06_08_Brady_scene27-camera1.mov
6952,POSS-1p,B-L,,B-L,,ASL_2011_07_19_Brady_scene2-camera1.mov
6953,POSS-1p-pl,crvd-flat-B,,crvd-flat-B,,ASL_2008_02_15_scene28-camera1.mov
6954,POSS-1p-pl,crvd-B,,crvd-B,,ASL_2011_07_19_Brady_scene23-camera1.mov
6955,POSS-1p-pl,B-L,,B-L,,ASL_2006_10_10_scene20-camera1.mov
6956,POSS-1p-pl,crvd-flat-B,,crvd-flat-B,,ASL_2007_05_24_scene22-camera1.mov
6959,POSS-pl,B-L,,B-L,,ASL_2011_07_22_Brady_scene36-camera1.mov
6960,POSS-pl,B-L,,B-L,,ASL_2008_03_28_scene9-camera1.mov
6961,POSS-pl,B-L,,B-L,,ASL_2008_03_28_scene48-camera1.mov
6962,POSS-pl,B-L,,B-L,,ASL_2011_07_19_Brady_scene113-camera1.mov
6947,POSS-pl-2,B-L,,B-L,,ASL_2008_03_28_scene9-camera1.mov
6941,POSS-pl-4,B-L,,B-L,,ASL_2011_07_19_Brady_scene113-camera1.mov
6966,POSTER,10,10,10,10,ASL_2010_08_10_Liz_additional_lexicon_signs_scene2-camera1.mov
6967,POSTER,10,10,10,10,ASL_2011_07_19_Brady_scene39-camera1.mov
6968,POSTER,A,A,A,A,ASL_2011_07_19_Brady_scene39-camera1.mov
6969,POSTER,10,10,10,10,ASL_2010_08_10_Liz_additional_lexicon_signs_scene2-camera1.mov
6970,POSTPONE,F,F,F,F,ASL_2008_02_15_scene45-camera1.mov
6972,POSTPONE,F,F,F,F,ASL_2011_07_19_Brady_scene39-camera1.mov
207874,POSTPONE,F,F,F,F,ASL_2006_10_10_scene21-camera1.mov
207875,POSTPONE,F,F,F,F,ASL_2007_05_24_scene23-camera1.mov
6974,POSTPONE,F,F,F,F,ASL_2008_02_15_scene49-camera1.mov
6975,POSTPONE,F,F,F,F,ASL_2011_07_19_Brady_scene44-camera1.mov
6976,POTATO,crvd-V,S,crvd-V,S,ASL_2008_02_15_scene45-camera1.mov
6977,POTATO,crvd-V,S,crvd-V,S,ASL_2011_07_19_Brady_scene39-camera1.mov
6978,POTATO,crvd-V,A,crvd-V,A,ASL_2006_10_10_scene21-camera1.mov
6979,POTATO,crvd-V,S,crvd-V,S,ASL_2007_05_24_scene23-camera1.mov
6980,POUND/WEIGH,U,U,U,U,ASL_2008_03_28_scene38-camera1.mov
6981,POUND/WEIGH,U,U,U,U,ASL_2011_07_22_Brady_scene26-camera1.mov
6982,POUR,C,,C,,ASL_2011_07_19_Brady_scene39-camera1.mov
6983,POWER,crvd-5,S,crvd-5,S,ASL_2008_02_15_scene45-camera1.mov
6984,POWER,crvd-B,S,crvd-B,S,ASL_2011_07_19_Brady_scene40-camera1.mov
6985,POWERFUL,B-xd,S,B-xd,S,ASL_2008_02_15_scene46-camera1.mov
6986,POWERFUL,B,S,B,S,ASL_2011_07_19_Brady_scene40-camera1.mov
6987,PRACTICE,10,1,10,1,ASL_2011_07_19_Brady_scene40-camera1.mov
6988,PRACTICE,10,1,10,1,ASL_2006_10_10_scene21-camera1.mov
6989,PRACTICE,A,1,A,1,ASL_2008_02_15_scene46-camera1.mov
6990,PRACTICE,A,1,A,1,ASL_2007_05_24_scene23-camera1.mov
445,PRAY,B-L,B-L,B-L,B-L,ASL_2008_02_15_scene46-camera1.mov
446,PRAY,B-L,B-L,B-L,B-L,ASL_2011_07_19_Brady_scene40-camera1.mov
6991,PRAY,A,bent-B,A,bent-B,ASL_2008_03_28_scene45-camera1.mov
6992,PRAY,bent-B,A,bent-B,A,ASL_2011_07_22_Brady_scene33-camera1.mov
39465,BEFORE_2+SCHOOL,bent-B-L,B-L,B-L,B-L,ASL_2008_02_15_scene47-camera1.mov
39466,BEFORE_2+SCHOOL,bent-B-L,B-L,B-L,B-L,ASL_2011_07_19_Brady_scene41-camera1.mov
40743,PRE+SCHOOL,K,B-L,B-L,B-L,ASL_2008_02_15_scene47-camera1.mov
6993,PREACH,F,,F,,ASL_2008_02_15_scene46-camera1.mov
6994,PREACH,F,,F,,ASL_2011_07_19_Brady_scene40-camera1.mov
40746,PREACH+AGENT,F,,B-L,B-L,ASL_2008_02_15_scene46-camera1.mov
40747,PREACH+AGENT,F,,B-L,B-L,ASL_2011_07_19_Brady_scene40-camera1.mov
6995,PREDICT,V,psv,V,psv,ASL_2008_02_15_scene46-camera1.mov
6996,PREDICT,V,psv,V,psv,ASL_2011_07_19_Brady_scene40-camera1.mov
40750,PREDICT+AGENT,V,flat-B,B-L,B-L,ASL_2008_02_15_scene50-camera1.mov
40751,PREDICT+AGENT,V,bent-B-L,B-L,B-L,ASL_2011_07_19_Brady_scene45-camera1.mov
6997,PREGNANT,5,5,5,5,ASL_2008_02_15_scene47-camera1.mov
6998,PREGNANT,5,5,5,5,ASL_2011_07_19_Brady_scene41-camera1.mov
240,PREGNANT_2,5,,5,,ASL_2008_02_15_scene46-camera1.mov
241,PREGNANT_2,crvd-5,,crvd-5,,ASL_2011_07_19_Brady_scene41-camera1.mov
6999,PRESBYTERIAN,K,B-L,K,B-L,ASL_2008_02_15_scene47-camera1.mov
7000,PRESIDENT,crvd-5,crvd-5,S,S,ASL_2008_02_15_scene47-camera1.mov
7001,PRESIDENT,5,5,S,S,ASL_2011_07_19_Brady_scene41-camera1.mov
7002,PRESIDENT,5-C-tt,5-C-tt,S,S,ASL_2006_10_10_scene21-camera1.mov
7003,PRESIDENT,5,5,S,S,ASL_2007_05_24_scene23-camera1.mov
7004,PRESS-BUTTONS,25,25,25,25,ASL_2008_03_28_scene19-camera1.mov
207878,PRESSURE,5,S,5,S,ASL_2008_02_29_scene53-camera1.mov
7006,PRESSURE,5,S,5,S,ASL_2008_02_15_scene47-camera1.mov
7007,PRESSURE,5,S,5,S,ASL_2011_07_19_Brady_scene41-camera1.mov
7008,PRESSURE,5,S,5,S,ASL_2006_10_10_scene21-camera1.mov
7009,PRESSURE,5,S,5,S,ASL_2007_05_24_scene23-camera1.mov
7010,PRESSURE,5,S,5,S,ASL_2011_07_19_Brady_scene105-camera1.mov
7011,PREVENT,B,B,B,B,ASL_2008_02_15_scene48-camera1.mov
7012,PREVENT,B-xd,B-xd,B-xd,B-xd,ASL_2011_07_19_Brady_scene42-camera1.mov
7013,PREVENT,B,B,B,B,ASL_2011_07_22_Brady_scene50-camera1.mov
7014,PRICE,X,B-L,X,B-L,ASL_2008_01_11_scene70-camera1.mov
7015,PRICE,X,B-L,X,B-L,ASL_2008_05_12a_scene44-camera1.mov
7016,PRICE,X,B-L,X,B-L,ASL_2008_08_04_scene45-camera1.mov
7017,PRICE,X,B-L,X,B-L,ASL_2011_06_08_Brady_scene26-camera1.mov
7018,PRICE,X,B-L,X,B-L,ASL_2006_10_10_scene6-camera1.mov
7019,PRICE,X,B-L,X,B-L,ASL_2007_05_24_scene10-camera1.mov
207959,PRIEST,G,,G,,ASL_2008_05_12a_scene49-camera1.mov
7021,PRIEST,G,,G,,ASL_2008_02_15_scene48-camera1.mov
7022,PRIEST,G,,G,,ASL_2011_07_19_Brady_scene42-camera1.mov
7023,PRINCE,K,,K,,ASL_2008_02_15_scene48-camera1.mov
7024,PRINCE,K,,K,,ASL_2011_07_19_Brady_scene42-camera1.mov
7025,PRINCESS,K,,K,,ASL_2008_02_15_scene48-camera1.mov
7026,PRINCESS,K,,K,,ASL_2011_07_19_Brady_scene42-camera1.mov
7027,PRINCIPAL,K,A,K,A,ASL_2008_02_15_scene48-camera1.mov
7028,PRINCIPAL,K,S,K,S,ASL_2011_07_19_Brady_scene42-camera1.mov
7029,PRINCIPAL,K,A,K,A,ASL_2006_10_10_scene21-camera1.mov
7030,PRINCIPAL,K,fanned-flat-O,K,fanned-flat-O,ASL_2007_05_24_scene23-camera1.mov
7032,PRINT,L,B-L,flat-G,B-L,ASL_2008_02_15_scene48-camera1.mov
207879,PRINT,L,B-L,,B-L,ASL_2011_07_19_Brady_scene42-camera1.mov
7033,PRINT,sml-C-3,B-L,flat-G,B-L,ASL_2008_02_15_scene18-camera1.mov
7034,PRINT,L,B-L,flat-G,B-L,ASL_2006_10_10_scene19-camera1.mov
7035,PRINT,crvd-L,B-L,flat-G,B-L,ASL_2007_05_24_scene21-camera1.mov
40754,PRINT+AGENT,L,B-L,B-L,B-L,ASL_2008_02_15_scene48-camera1.mov
40755,PRINT+AGENT,L,B-L,B-L,B-L,ASL_2011_07_19_Brady_scene42-camera1.mov
7036,PRIORITY,B-L,5,B-L,5,ASL_2008_02_15_scene48-camera1.mov
7037,PRIORITY,5,5,5,5,ASL_2011_07_19_Brady_scene42-camera1.mov
7038,PRISON,4,5,4,5,ASL_2008_02_15_scene48-camera1.mov
207960,PRISON,4,4,4,4,ASL_2011_07_19_Brady_scene43-camera1.mov
7040,PRISON,4,5,4,5,ASL_2008_02_15_scene49-camera1.mov
7041,PRISON,4,4,4,4,ASL_2011_07_19_Brady_scene43-camera1.mov
207961,PRISON,4,4,4,4,ASL_2011_07_22_Brady_scene48-camera1.mov
40758,PRISON+AGENT,4,4,B-L,B-L,ASL_2008_02_15_scene49-camera1.mov
40759,PRISON+AGENT,4,4,B-L,B-L,ASL_2011_07_19_Brady_scene43-camera1.mov
7043,PRIZE-DRAWING,crvd-sprd-B,C,flat-O,C,ASL_2010_08_10_Liz_additional_lexicon_signs_scene15-camera1.mov
7044,PRIZE-DRAWING,flat-O,C,flat-O,C,ASL_2011_07_19_Brady_scene43-camera1.mov
7045,PROBLEM,crvd-V,crvd-V,crvd-V,crvd-V,ASL_2008_02_01_scene18-camera1.mov
7046,PROBLEM,crvd-V,crvd-V,crvd-V,crvd-V,ASL_2008_02_15_scene49-camera1.mov
7047,PROBLEM,crvd-V,crvd-V,crvd-V,crvd-V,ASL_2011_07_19_Brady_scene43-camera1.mov
7048,PROBLEM,crvd-V,crvd-V,crvd-V,crvd-V,ASL_2006_10_10_scene22-camera1.mov
7049,PROBLEM,crvd-V,crvd-V,crvd-V,crvd-V,ASL_2007_05_24_scene25-camera1.mov
7050,PROBLEM,crvd-V,crvd-V,crvd-V,crvd-V,ASL_2008_02_15_scene49-camera1.mov
7051,PROBLEM,crvd-V,crvd-V,crvd-V,crvd-V,ASL_2011_07_19_Brady_scene43-camera1.mov
242,PROCEED,bent-B-L,,bent-B-L,,ASL_2008_05_29a_scene38-camera1.mov
7052,PROCEED,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2008_02_01_scene3-camera1.mov
7053,PROCEED,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2008_02_01_scene7-camera1.mov
