video_id,main_gloss,og_gloss,dominant_start_handshape,non_dominant_start_handshape,dominant_end_handshape,non_dominant_end_handshape,video_file,handedness,variant_1,variant_2,compounded_word,notes
7686,SHORT,SHORT,U,U,U,U,ASL_2011_07_19_Brady_scene81-camera1.mov,1,,,,
7687,SHORT HEIGHT,SHORT-HEIGHT,B-L,,B-L,,ASL_2008_02_29_scene30-camera1.mov,1,,,,
7688,SHORT HEIGHT,SHORT-HEIGHT,bent-B-L,,bent-B-L,,ASL_2011_07_19_Brady_scene81-camera1.mov,1,,,,
7689,SHORT SLEEVE,SHORT-SLEEVE,C,psv,B-L,psv,ASL_2008_02_29_scene35-camera1.mov,1,,,,
7690,SHORTS,SHORTS,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2008_02_29_scene30-camera1.mov,1,,,,
7691,SHORTS,SHORTS,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2011_07_19_Brady_scene81-camera1.mov,1,,,,
7692,SHOULD,SHOULD,X,,X,,ASL_2008_02_15_scene16-camera1.mov,1,,,,
7693,SHOULD,SHOULD,X,,X,,ASL_2008_02_29_scene30-camera1.mov,1,,,,
7694,SHOULD,SHOULD,X,,X,,ASL_2011_07_19_Brady_scene81-camera1.mov,1,,,,
7695,SHOULD,SHOULD,X,,X,,ASL_2006_10_10_scene19-camera1.mov,1,,,,
7696,SHOULD,SHOULD,X,,X,,ASL_2007_05_24_scene21-camera1.mov,1,,,,
207898,SHOVEL/DIG,SHOVEL/DIG,A,S,A,S,ASL_2008_02_29_scene30-camera1.mov,1,SHOVEL,DIG,,
7698,SHOVEL/DIG,SHOVEL/DIG,S,S,S,S,ASL_2008_01_18_scene17-camera1.mov,1,SHOVEL,DIG,,
7699,SHOVEL/DIG,SHOVEL/DIG,X-over-thumb,X-over-thumb,X-over-thumb,X-over-thumb,ASL_2008_05_12b_scene16-camera1.mov,1,SHOVEL,DIG,,
7700,SHOVEL/DIG,SHOVEL/DIG,X-over-thumb,X-over-thumb,X-over-thumb,X-over-thumb,ASL_2008_08_06_scene17-camera1.mov,1,SHOVEL,DIG,,
7701,SHOVEL/DIG,SHOVEL/DIG,X-over-thumb,X-over-thumb,X-over-thumb,X-over-thumb,ASL_2011_07_19_Brady_scene81-camera1.mov,1,SHOVEL,DIG,,
7702,SHOVEL/DIG,SHOVEL/DIG,X-over-thumb,X-over-thumb,X-over-thumb,X-over-thumb,ASL_2011_06_08_Brady_scene34-camera1.mov,1,SHOVEL,DIG,,
567,SHOW,SHOW,bent-M,B-L,bent-M,B-L,ASL_2008_02_15_scene7-camera1.mov,1,,,,
638,SHOW,SHOW,R,B-L,R,B-L,ASL_2008_02_29_scene11-camera1.mov,1,,,,
207739,SHOW,SHOW,1,B-L,1,B-L,ASL_2011_07_19_Brady_scene56-camera1.mov,1,,,,
7704,SHOW,SHOW,1,B-L,1,B-L,ASL_2008_01_18_scene14-camera1.mov,1,,,,
7705,SHOW,SHOW,1,5,1,5,ASL_2008_08_06_scene14-camera1.mov,1,,,,
7706,SHOW,SHOW,1,B-L,1,B-L,ASL_2008_05_12b_scene14-camera1.mov,1,,,,
7707,SHOW,SHOW,1,B-L,1,B-L,ASL_2011_06_08_Brady_scene32-camera1.mov,1,,,,
7708,SHOW,SHOW,1,B-L,1,B-L,ASL_2008_06_10_scene17-camera1.mov,1,,,,
7709,SHOW,SHOW,1,B-L,1,B-L,ASL_2011_06_08_Brady_scene32-camera1.mov,1,,,,
7710,SHOW,SHOW,1,B-L,1,B-L,ASL_2008_02_29_scene11-camera1.mov,1,,,,
7711,SHOW,SHOW,1,B-L,1,B-L,ASL_2008_02_29_scene30-camera1.mov,1,,,,
7712,SHOW,SHOW,1,B-L,1,B-L,ASL_2011_07_19_Brady_scene81-camera1.mov,1,,,,
7713,SHOW,SHOW,1,B-L,1,B-L,ASL_2011_07_22_Brady_scene51-camera1.mov,1,,,,
39125,PRESENTER,(R)SHOW+AGENT,R,B-L,B-L,B-L,ASL_2008_02_29_scene11-camera1.mov,1,,,SHOW+AGENT,
40888,PRESENTER,SHOW+AGENT,1,B-L,B-L,B-L,ASL_2008_02_29_scene11-camera1.mov,1,,,SHOW+AGENT,
40889,PRESENTER,SHOW+AGENT,1,B-L,B-L,B-L,ASL_2011_07_19_Brady_scene56-camera1.mov,1,,,SHOW+AGENT,
7714,SHOWER,SHOWER,S,,crvd-5,,ASL_2008_02_29_scene30-camera1.mov,1,,,,
7715,SHOWER,SHOWER,S,,crvd-5,,ASL_2011_07_19_Brady_scene81-camera1.mov,1,,,,
7716,SHUT,SHUT,B,B,B,B,ASL_2008_01_11_scene81-camera1.mov,1,,,,
7717,SHUT,SHUT,B,B,B,B,ASL_2008_05_12a_scene48-camera1.mov,1,,,,
7718,SHUT,SHUT,B,B,B,B,ASL_2008_08_04_scene50-camera1.mov,1,,,,
7719,SHUT,SHUT,B-xd,B-xd,B-xd,B-xd,ASL_2011_06_08_Brady_scene28-camera1.mov,1,,,,
7720,SHUT UP,SHUT-UP,crvd-sprd-B,,flat-O,,ASL_2008_02_29_scene30-camera1.mov,1,,,,
7721,SHUT UP,SHUT-UP,bent-B-L,,flat-O,,ASL_2011_07_19_Brady_scene82-camera1.mov,1,,,,
7722,SHY,SHY,bent-B-L,,bent-B-L,,ASL_2008_02_29_scene31-camera1.mov,1,,,,
7723,SHY,SHY,bent-B-L,,bent-B-L,,ASL_2011_07_19_Brady_scene82-camera1.mov,1,,,,
7724,SHY,SHY,bent-B,,bent-B,,ASL_2007_05_24_scene26-camera1.mov,1,,,,
7725,SHY,SHY,bent-B-L,,bent-B-L,,ASL_2006_10_10_scene24-camera1.mov,1,,,,
7726,SICK,SICK,25,25,25,25,ASL_2008_02_29_scene31-camera1.mov,1,,,,
7727,SICK,SICK,25,25,25,25,ASL_2011_07_19_Brady_scene82-camera1.mov,1,,,,
7728,SICK,SICK,25,25,25,25,ASL_2007_05_24_scene27-camera1.mov,1,,,,
7729,SICK/SILLY,SICK/SILLY,25,,25,,ASL_2008_02_15_scene21-camera1.mov,1,SICK,SILLY,,
7730,SICK/SILLY,SICK/SILLY,25,,25,,ASL_2008_02_15_scene21-camera1.mov,1,SICK,SILLY,,
7731,SIDE,SIDE,B-L,,B-L,,ASL_2008_02_29_scene31-camera1.mov,1,,,,
7732,SIDE,SIDE,B-L,,B-L,,ASL_2011_07_19_Brady_scene82-camera1.mov,1,,,,
7733,SIGN,SIGN,1,1,1,1,ASL_2006_10_10_scene25-camera1.mov,1,,,,
40896,SIGN LANGUAGE,SIGN+LANGUAGE,1,1,L,L,ASL_2011_07_19_Brady_scene82-camera1.mov,1,,,SIGN+LANGUAGE,
7734,SIGNATURE,SIGNATURE,U,B-L,U,B-L,ASL_2008_02_29_scene8-camera1.mov,1,,,,
7735,SIGNATURE,SIGNATURE,U,B-L,U,B-L,ASL_2011_06_08_Brady_scene30-camera1.mov,1,,,,
7736,SIGNATURE,SIGNATURE,U,B-L,U,B-L,ASL_2011_07_19_Brady_scene53-camera1.mov,1,,,,
7737,SIGNATURE,SIGNATURE,U,B-L,U,B-L,ASL_2011_07_19_Brady_scene82-camera1.mov,1,,,,
7738,SIGNATURE,SIGNATURE,U,B-L,U,B-L,ASL_2008_02_29_scene31-camera1.mov,1,,,,
7739,SIGNATURE,SIGNATURE,U,B-L,U,B-L,ASL_2010_08_10_Liz_additional_lexicon_signs_scene26-camera1.mov,1,,,,
7740,SILLY,SILLY,Y,,Y,,ASL_2008_01_18_scene46-camera1.mov,1,,,,
7741,SILLY,SILLY,Y,,Y,,ASL_2008_01_18_scene46-camera1.mov,1,,,,
7742,SILLY,SILLY,Y,,Y,,ASL_2008_02_29_scene15-camera1.mov,1,,,,
7743,SILLY,SILLY,Y,,Y,,ASL_2008_02_29_scene31-camera1.mov,1,,,,
7744,SILLY,SILLY,Y,,Y,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene30-camera1.mov,1,,,,
7745,SILLY,SILLY,Y,,Y,,ASL_2008_08_06_scene46-camera1.mov,1,,,,
7746,SILLY,SILLY,Y,,Y,,ASL_2008_08_06_scene46-camera1.mov,1,,,,
7747,SILLY,SILLY,Y,,Y,,ASL_2011_06_14_Brady_scene21-camera1.mov,1,,,,
7748,SILLY,SILLY,Y,,Y,,ASL_2011_06_14_Brady_scene21-camera1.mov,1,,,,
7749,SILLY,SILLY,Y,,Y,,ASL_2011_07_19_Brady_scene60-camera1.mov,1,,,,
207900,SILLY,SILLY,Y,,Y,,ASL_2011_07_19_Brady_scene83-camera1.mov,1,,,,
7752,SILLY,SILLY,Y,,Y,,ASL_2006_10_10_scene24-camera1.mov,1,,,,
7753,SILLY,SILLY,Y,,Y,,ASL_2007_05_24_scene26-camera1.mov,1,,,,
207899,SILLY,SILLY,Y,,Y,,ASL_2011_07_19_Brady_scene82-camera1.mov,1,,,,
7754,SILVER,SILVER,S,,S,,ASL_2008_02_29_scene31-camera1.mov,1,,,,
7755,SILVER,SILVER,S,,S,,ASL_2011_07_19_Brady_scene83-camera1.mov,1,,,,
7756,SIMMER,SIMMER,crvd-5,psv,crvd-5,psv,ASL_2008_01_11_scene49-camera1.mov,1,,,,
7757,SIMMER,SIMMER,crvd-5,psv,crvd-5,psv,ASL_2008_05_12a_scene30-camera1.mov,1,,,,
7758,SIMMER,SIMMER,crvd-5,psv,crvd-5,psv,ASL_2008_08_04_scene31-camera1.mov,1,,,,
7759,SIMMER,SIMMER,crvd-5,psv,crvd-5,psv,ASL_2011_06_08_Brady_scene22-camera1.mov,1,,,,
7760,SIMPLE,SIMPLE,F,F,F,F,ASL_2008_02_29_scene32-camera1.mov,1,,,,
7761,SIMPLE,SIMPLE,F,F,F,F,ASL_2011_07_19_Brady_scene83-camera1.mov,1,,,,
1194,SINGLE,SINGLE,B,,B,,ASL_2008_01_11_scene28-camera1.mov,1,,,,
1195,SINGLE,SINGLE,B,,B,,ASL_2008_05_12a_scene18-camera1.mov,1,,,,
1196,SINGLE,SINGLE,B,,B,,ASL_2008_08_04_scene18-camera1.mov,1,,,,
1197,SINGLE,SINGLE,B,,B,,ASL_2011_06_08_Brady_scene15-camera1.mov,1,,,,
7762,SINGLE,SINGLE,1,,1,,ASL_2008_02_29_scene32-camera1.mov,1,,,,
7763,SINGLE,SINGLE,D,,D,,ASL_2011_07_19_Brady_scene83-camera1.mov,1,,,,
8180,SINGLE,SINGLE,1,,1,,ASL_2008_02_29_scene32-camera1.mov,1,,,,
40115,GIRL ALSO,GIRL+ALSO,10,,1,1,ASL_2010_08_10_Liz_additional_lexicon_signs_scene3-camera1.mov,1,,,GIRL+ALSO,
40116,GIRL ALSO,GIRL+ALSO,10,,1,1,ASL_2010_08_10_Liz_additional_lexicon_signs_scene3-camera1.mov,1,,,GIRL+ALSO,
40120,GIRL IS CORRECT,GIRL+CORRECT,10,,L,1,ASL_2010_08_10_Liz_additional_lexicon_signs_scene3-camera1.mov,1,,,GIRL+CORRECT,
40121,GIRL IS CORRECT,GIRL+CORRECT,10,,L,L,ASL_2006_10_10_scene25-camera1.mov,1,,,GIRL+CORRECT,
40122,GIRL IS CORRECT,GIRL+CORRECT,10,,L,1,ASL_2010_08_10_Liz_additional_lexicon_signs_scene3-camera1.mov,1,,,GIRL+CORRECT,
7764,SISTER,SISTER,L,L,L,L,ASL_2007_05_24_scene27-camera1.mov,1,,,,
7766,SIT,SIT,U,U,crvd-U,U,ASL_2008_02_29_scene33-camera1.mov,1,,,,
207901,SIT,SIT,crvd-U,U,crvd-U,U,ASL_2006_09_26_scene61-camera1.mov,1,,,,
7768,SIT,SIT,crvd-U,U,crvd-U,U,ASL_2008_08_04_scene43-camera1.mov,1,,,,
7765,SIT,SIT,U,U,crvd-U,U,ASL_2008_01_11_scene68-camera1.mov,1,,,,
7767,SIT,SIT,crvd-U,U,crvd-U,U,ASL_2008_05_12a_scene42-camera1.mov,1,,,,
7770,SIT,SIT,U,U,U,U,ASL_2011_06_08_Brady_scene26-camera1.mov,1,,,,
40903,SIT,"SIT+DCL:crvd-U\couch shaped object\""""",U,U,crvd-U,crvd-U,ASL_2011_06_14_Brady_scene3-camera1.mov,1,,,,sit on a couch
7771,SITUATION,SITUATION,S,1,S,1,ASL_2008_02_29_scene33-camera1.mov,1,,,,
7772,SITUATION,SITUATION,S,1,S,1,ASL_2011_07_19_Brady_scene84-camera1.mov,1,,,,
7773,6,SIX,6,,6,,ASL_2008_01_11_scene3-camera1.mov,1,,,,number
7774,6,SIX,6,,6,,ASL_2008_05_12a_scene2-camera1.mov,1,,,,number
7775,6,SIX,6,,6,,ASL_2008_08_04_scene2-camera1.mov,1,,,,number
7776,6,SIX,6,,6,,ASL_2011_06_08_Brady_scene6-camera1.mov,1,,,,number
7777,SIX DOLLARS,SIX-DOLLARS,6,,6,,ASL_2011_06_08_Brady_scene6-camera1.mov,1,,,,
7778,SIX HOURS,SIX-HOURS,6,B-L,6,B-L,ASL_2011_07_19_Brady_scene85-camera1.mov,1,,,,
7779,SIX MONTHS,SIX-MONTHS,6,1,6,1,ASL_2010_08_10_Liz_additional_lexicon_signs_scene16-camera1.mov,1,,,,
7780,SIX WEEKS,SIX-WEEKS,6,B-L,6,B-L,ASL_2010_08_10_Liz_additional_lexicon_signs_scene16-camera1.mov,1,,,,
7781,SIX WEEKS,SIX-WEEKS,6,B-L,6,B-L,ASL_2011_07_19_Brady_scene85-camera1.mov,1,,,,
40905,SIX HOURS,SIX+HOUR,6,,1,B-L,ASL_2010_08_10_Liz_additional_lexicon_signs_scene16-camera1.mov,1,,,SIX+HOUR,
7782,16,SIXTEEN,6,,6,,ASL_2008_05_12a_scene3-camera1.mov,1,,,,number
7783,16,SIXTEEN,6,,6,,ASL_2008_08_04_scene3-camera1.mov,1,,,,number
7784,16,SIXTEEN,6,,6,,ASL_2011_06_08_Brady_scene4-camera1.mov,1,,,,number
7785,16,SIXTEEN,6,,6,,ASL_2008_05_12a_scene3-camera1.mov,1,,,,number
7786,16,SIXTEEN,6,,6,,ASL_2008_01_11_scene4-camera1.mov,1,,,,number
7787,16,SIXTEEN,A,,6,,ASL_2008_01_11_scene4-camera1.mov,1,,,,number
7788,6TH,SIXTH,6,,6,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene15-camera1.mov,1,,,,
7789,6TH,SIXTH,6,,6,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene18-camera1.mov,1,,,,
7790,6TH,SIXTH,6,,6,,ASL_2011_06_08_Brady_scene6-camera1.mov,1,,,,
7791,6TH,SIXTH,6,,6,,ASL_2011_06_08_Brady_scene6-camera1.mov,1,,,,
7792,68,SIXTY-EIGHT,6,,8,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene19-camera1.mov,1,,,,number
7793,68,SIXTY-EIGHT,6,,8,,ASL_2011_07_19_Brady_scene85-camera1.mov,1,,,,number
7794,69,SIXTY-NINE,6,,F,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene19-camera1.mov,1,,,,number
7795,69,SIXTY-NINE,6,,F,,ASL_2011_07_19_Brady_scene85-camera1.mov,1,,,,number
7796,67,SIXTY-SEVEN,6,,7,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene19-camera1.mov,1,,,,number
7797,67,SIXTY-SEVEN,6,,7,,ASL_2011_07_19_Brady_scene85-camera1.mov,1,,,,number
7798,66,SIXTY-SIX,6,,6,,ASL_2011_07_19_Brady_scene85-camera1.mov,1,,,,number
7799,66,SIXTY-SIX,6,,6,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene19-camera1.mov,1,,,,number
7800,SIZE,SIZE,Y,Y,Y,Y,ASL_2011_06_14_Brady_scene33-camera1.mov,1,,,,
7801,SIZE,SIZE,Y,Y,Y,Y,ASL_2006_10_10_scene17-camera1.mov,1,,,,
7802,SIZE,SIZE,Y,Y,Y,Y,ASL_2008_02_15_scene1-camera1.mov,1,,,,
7803,SIZE,SIZE,Y,Y,Y,Y,ASL_2008_06_10_scene11-camera1.mov,1,,,,
7804,SIZE,SIZE,Y,Y,Y,Y,ASL_2011_06_14_Brady_scene55-camera1.mov,1,,,,
7805,SIZE,SIZE,Y,Y,Y,Y,ASL_2007_05_24_scene19-camera1.mov,1,,,,
7806,SKI,SKI,X,X,X,X,ASL_2011_07_19_Brady_scene85-camera1.mov,1,,,,
7807,SKI,SKI,X,X,X,X,ASL_2008_02_29_scene33-camera1.mov,1,,,,
7808,SKILL,SKILL,10,B-L,10,B-L,ASL_2008_02_29_scene33-camera1.mov,1,,,,
7809,SKILL,SKILL,bent-B-L,B-L,A,B-L,ASL_2011_07_19_Brady_scene86-camera1.mov,1,,,,
7810,SKILL,SKILL,bent-B-L,B-L,A,B-L,ASL_2006_10_10_scene25-camera1.mov,1,,,,
7811,SKILL,SKILL,10,B-L,A,B-L,ASL_2007_05_24_scene27-camera1.mov,1,,,,
521,SKIN,SKIN,G,,G,,ASL_2008_05_12a_scene44-camera1.mov,1,,,,
7812,SKIN,SKIN,L-X,,L-X,,ASL_2008_01_11_scene73-camera1.mov,1,,,,
7813,SKIN,SKIN,L-X,,L-X,,ASL_2008_02_29_scene33-camera1.mov,1,,,,
7814,SKIN,SKIN,L-X,,L-X,,ASL_2008_08_04_scene46-camera1.mov,1,,,,
7815,SKIN,SKIN,L-X,,L-X,,ASL_2011_06_08_Brady_scene27-camera1.mov,1,,,,
7816,SKIN,SKIN,L-X,,L-X,,ASL_2011_07_19_Brady_scene86-camera1.mov,1,,,,
7817,SKIRT,SKIRT,5,5,5,5,ASL_2008_02_29_scene34-camera1.mov,1,,,,
207902,SKIRT,SKIRT,5,5,5,5,ASL_2011_07_19_Brady_scene86-camera1.mov,1,,,,
423,SKUNK,SKUNK,8,,8,,ASL_2008_02_29_scene34-camera1.mov,1,,,,
7819,SKUNK,SKUNK,K,,K,,ASL_2011_07_19_Brady_scene86-camera1.mov,1,,,,
7820,SKY,SKY,B-L,,B-L,,ASL_2008_02_29_scene34-camera1.mov,1,,,,
7821,SKYSCRAPER,SKYSCRAPER,1,1,1,1,ASL_2008_02_29_scene34-camera1.mov,1,,,,
7822,SLAVE,SLAVE,S,S,S,S,ASL_2008_02_29_scene34-camera1.mov,1,,,,
7823,SLAVE,SLAVE,A,A,A,A,ASL_2011_07_19_Brady_scene86-camera1.mov,1,,,,
7824,SLEEP,SLEEP,crvd-sprd-B,,flat-O,,ASL_2008_02_29_scene34-camera1.mov,1,,,,
7826,SLEEP,SLEEP,crvd-sprd-B,,flat-O,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene12-camera1.mov,1,,,,
207903,SLEEP,SLEEP,crvd-5,,flat-O,,ASL_2011_07_19_Brady_scene86-camera1.mov,1,,,,
7827,SLEEP,SLEEP,crvd-sprd-B,,flat-O,,ASL_2011_07_19_Brady_scene87-camera1.mov,1,,,,
7828,SLEEP,SLEEP,crvd-sprd-B,,flat-O,,ASL_2008_02_29_scene34-camera1.mov,1,,,,
7829,SLEEP,SLEEP,crvd-sprd-B,,flat-O,,ASL_2011_06_14_Brady_scene6-camera1.mov,1,,,,
40907,PAJAMAS,SLEEP+DRESS/CLOTHES,crvd-sprd-B,,5,5,ASL_2008_02_15_scene29-camera1.mov,1,DRESS,CLOTHES,SLEEP+DRESS/CLOTHES,
7830,SLICE,SLICE,1,flat-O,1,flat-O,ASL_2008_02_29_scene35-camera1.mov,1,,,,
7831,SLIDING DOORS,SLIDING-DOORS,B-xd,B-xd,B-xd,B-xd,ASL_2008_02_29_scene35-camera1.mov,1,,,,
7832,SLIDING DOORS,SLIDING-DOORS,B-xd,B-xd,B-xd,B-xd,ASL_2011_07_19_Brady_scene87-camera1.mov,1,,,,
7833,SLIM,SLIM,G,,G,,ASL_2011_07_19_Brady_scene114-camera1.mov,1,,,,
7834,SLIM,SLIM,crvd-L,,crvd-L,,ASL_2008_03_28_scene10-camera1.mov,1,,,,
7835,SLIPPER,SLIPPER,B-L,B-L,crvd-B,crvd-B,ASL_2011_07_19_Brady_scene87-camera1.mov,1,,,,
7836,SLIPPER,SLIPPER,B-L,crvd-B,B-L,B-L,ASL_2008_02_29_scene35-camera1.mov,1,,,,
7837,SLIPPERY,SLIPPERY,B-L,B-L,B-L,B-L,ASL_2008_02_29_scene35-camera1.mov,1,,,,
7838,SLIPPERY,SLIPPERY,B-L,B-L,B-L,B-L,ASL_2011_07_19_Brady_scene87-camera1.mov,1,,,,
7839,SLOW,SLOW,B-L,B,bent-B-L,B,ASL_2008_02_29_scene35-camera1.mov,1,,,,
7840,SLOW,SLOW,B-L,B-L,B-L,B-L,ASL_2011_07_19_Brady_scene87-camera1.mov,1,,,,
7841,SLOW,SLOW,5,5,5,5,ASL_2006_10_10_scene25-camera1.mov,1,,,,
7842,SLOW,SLOW,B-L,B-L,B-L,B-L,ASL_2007_05_24_scene27-camera1.mov,1,,,,
7843,SMALL,SMALL,B-L,B-L,B-L,B-L,ASL_2008_02_01_scene51-camera1.mov,1,,,,
7844,SMALL,SMALL,B-L,B-L,B-L,B-L,ASL_2008_08_13_session2_scene6-camera1.mov,1,,,,
7845,SMALL,SMALL,B-L,B-L,B-L,B-L,ASL_2011_06_14_Brady_scene50-camera1.mov,1,,,,
7846,SMELL,SMELL,B-L,,B-L,,ASL_2008_02_29_scene35-camera1.mov,1,,,,
7847,SMELL,SMELL,B-L,,B-L,,ASL_2011_07_19_Brady_scene88-camera1.mov,1,,,,
7848,SMELLY,SMELLY,B,,B,,ASL_2008_02_29_scene47-camera1.mov,1,,,,
7849,SMELLY,SMELLY,B,,B,,ASL_2011_07_19_Brady_scene98-camera1.mov,1,,,,
7850,SMILE,SMILE,tight-C,tight-C,flat-O,flat-O,ASL_2008_02_29_scene36-camera1.mov,1,,,,
7851,SMILE,SMILE,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2011_07_19_Brady_scene88-camera1.mov,1,,,,
7852,SMILE,SMILE,1,1,1,1,ASL_2011_06_08_Brady_scene34-camera1.mov,1,,,,
7854,SMOKE,SMOKE,V,,V,,ASL_2008_02_29_scene36-camera1.mov,1,,,,
7855,SMOKE,SMOKE,U,,U,,ASL_2011_07_22_Brady_scene53-camera1.mov,1,,,,
207969,SMOKE,SMOKE,U,,U,,ASL_2011_07_19_Brady_scene88-camera1.mov,1,,,,
7856,SMOKE,SMOKE,K,,K,,ASL_2006_10_10_scene24-camera1.mov,1,,,,
7857,SMOKE,SMOKE,K,,K,,ASL_2007_05_24_scene26-camera1.mov,1,,,,
7858,SMOOTH,SMOOTH,flat-O,flat-O,A,A,ASL_2008_02_29_scene36-camera1.mov,1,,,,
7859,SMOOTH,SMOOTH,8,8,A,A,ASL_2008_02_29_scene36-camera1.mov,1,,,,
7860,SMOOTH,SMOOTH,flat-O,flat-O,A,A,ASL_2008_02_29_scene40-camera1.mov,1,,,,
7861,SMOOTH,SMOOTH,flat-O,flat-O,A,A,ASL_2011_07_19_Brady_scene88-camera1.mov,1,,,,
7862,SMOOTH,SMOOTH,flat-O,flat-O,A,A,ASL_2011_07_19_Brady_scene88-camera1.mov,1,,,,
7863,SMOOTH,SMOOTH,flat-O,flat-O,A,A,ASL_2007_05_24_scene27-camera1.mov,1,,,,
7864,SMOOTH SURFACE,SMOOTH-SURFACE,crvd-B,flat-B,crvd-B,crvd-flat-B,ASL_2008_02_29_scene36-camera1.mov,1,,,,
7865,SMOOTH SURFACE,SMOOTH-SURFACE,bent-B,bent-B,bent-B,bent-B,ASL_2011_07_19_Brady_scene88-camera1.mov,1,,,,
7866,SNAKE,SNAKE,crvd-V,,crvd-V,,ASL_2008_02_29_scene36-camera1.mov,1,,,,
7867,SNAKE,SNAKE,crvd-V,,crvd-V,,ASL_2011_07_19_Brady_scene88-camera1.mov,1,,,,
40911,SNAKE SLITHER,SNAKE+WAG,crvd-V,,1,psv,ASL_2008_02_29_scene6-camera1.mov,1,,,SNAKE+WAG,
7868,SNEEZE,SNEEZE,bent-1,,bent-1,,ASL_2008_02_29_scene36-camera1.mov,1,,,,
7869,SNEEZE,SNEEZE,bent-1,,bent-1,,ASL_2011_06_08_Brady_scene22-camera1.mov,1,,,,
7870,SNEEZE,SNEEZE,bent-1,,bent-1,,ASL_2011_06_08_Brady_scene22-camera1.mov,1,,,,
7871,SNEEZE,SNEEZE,bent-1,,bent-1,,ASL_2011_07_19_Brady_scene88-camera1.mov,1,,,,
132,SNOB,SNOB,1,,1,,ASL_2011_07_19_Brady_scene89-camera1.mov,1,,,,
7872,SNOB,SNOB,horns,,horns,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene22-camera1.mov,1,,,,
7873,SNORKEL,SNORKEL,L,,L,,ASL_2008_02_29_scene36-camera1.mov,1,,,,
7874,SNORKEL,SNORKEL,L,,L,,ASL_2011_07_19_Brady_scene89-camera1.mov,1,,,,
7875,SNOW,SNOW,5,5,5,5,ASL_2008_02_29_scene36-camera1.mov,1,,,,
7876,SNOW,SNOW,5,5,5,5,ASL_2011_07_19_Brady_scene89-camera1.mov,1,,,,
40913,SNOWMOBILE,SNOW+MOTORCYCLE,5,5,S,S,ASL_2011_07_19_Brady_scene89-camera1.mov,1,,,SNOW+MOTORCYCLE,
7877,SNOWBOARD,SNOWBOARD,crvd-flat-B,crvd-flat-B,crvd-flat-B,crvd-flat-B,ASL_2010_08_10_Liz_additional_lexicon_signs_scene7-camera1.mov,1,,,,
7878,SNOWBOARD,SNOWBOARD,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2011_07_19_Brady_scene89-camera1.mov,1,,,,
7879,SNOWMOBILE,SNOWMOBILE,S,S,S,S,ASL_2008_02_29_scene37-camera1.mov,1,,,,
7880,SO-SO,SO-SO,5,,5,,ASL_2008_01_18_scene37-camera1.mov,1,,,,adjective/adverb; okay/mediocre
7881,SO-SO,SO-SO,5,,5,,ASL_2008_05_29a_scene17-camera1.mov,1,,,,adjective/adverb; okay/mediocre
7882,SO-SO,SO-SO,5,,5,,ASL_2008_08_06_scene37-camera1.mov,1,,,,adjective/adverb; okay/mediocre
7883,SO-SO,SO-SO,5,,5,,ASL_2011_06_14_Brady_scene15-camera1.mov,1,,,,adjective/adverb; okay/mediocre
7884,SOAP,SOAP,B-L,crvd-B,bent-B-L,crvd-B,ASL_2008_02_29_scene37-camera1.mov,1,,,,
7885,SOAP,SOAP,B-L,B-L,10,B-L,ASL_2011_07_19_Brady_scene89-camera1.mov,1,,,,
40918,LAUNDRY DETERGENT,SOAP+WASHING-MACHINE,B-L,B-L,crvd-5,crvd-5,ASL_2008_05_12b_scene15-camera1.mov,1,,,SOAP+WASHING-MACHINE,
7886,SOCIAL WORK,SOCIAL-WORK,S,B-L,W,B-L,ASL_2008_02_29_scene37-camera1.mov,1,,,,
7887,SOCIAL WORK,SOCIAL-WORK,S,B-L,W,B-L,ASL_2011_07_19_Brady_scene90-camera1.mov,1,,,,
7888,SOCIAL/INTERACT,SOCIAL/INTERACT,10,10,10,10,ASL_2008_01_11_scene23-camera1.mov,1,SOCIAL,INTERACT,,
7889,SOCIAL/INTERACT,SOCIAL/INTERACT,10,10,10,10,ASL_2008_08_04_scene15-camera1.mov,1,SOCIAL,INTERACT,,
7890,SOCIAL/INTERACT,SOCIAL/INTERACT,10,10,10,10,ASL_2011_06_08_Brady_scene13-camera1.mov,1,SOCIAL,INTERACT,,
7891,SOCIETY,SOCIETY,S,S,S,S,ASL_2008_02_29_scene37-camera1.mov,1,,,,
7892,SOCIETY,SOCIETY,S,S,S,S,ASL_2011_07_19_Brady_scene89-camera1.mov,1,,,,
7893,SOCKS,SOCKS,1,1,1,1,ASL_2008_02_29_scene37-camera1.mov,1,,,,
207904,SOCKS,SOCKS,1,1,1,1,ASL_2011_07_19_Brady_scene90-camera1.mov,1,,,,
